,index,date_uuid,user_uuid,card_number,store_code,product_code,1,product_quantity
77057,77179,afbeaad6-b0c9-4cec-be38-2dd590b3d4d5,4b5d181f-71b7-4885-bfe1-f78953ecf781,2266529386420710,WEB-1388012W,Z0-5794449m,,2
77067,77189,8493a282-86fb-404b-a8bc-9be650c07dff,f74aca64-f8a4-428d-b53a-3122462158ad,6011305901238370,WEB-1388012W,M5-0946971n,,3
77076,77198,ea7368de-9077-4a27-839a-e20ad120c7fe,ea0ef84e-6350-4d78-96e2-41849b864d55,376260109821914,WEB-1388012W,X7-0703198P,,5
77087,77209,40327d1d-d197-4f30-b6ce-539fee324410,6289b0a7-ae8c-48ad-95e7-dce8f122081c,3522453082642360,WEB-1388012W,i9-9031405H,,1
77095,77217,c16ca112-9482-4cee-bf6a-6275336469b0,8e2bce77-24d0-4a72-a2ba-c3f542580cdc,2384344539414570,WEB-1388012W,n9-4696709X,,7
77096,77218,2c413439-5347-4de9-9ee9-debf0e417720,7eb3799e-514e-4952-a2e8-9c7aefb08e14,4790496054579750000,WEB-1388012W,f6-8624876k,,8
77101,77223,468fc385-b797-4c2a-9da3-3c5b7051a343,93a6f3e7-bb7f-41e7-96ef-4ed191d6cca8,180043612501959,WEB-1388012W,q4-8864671M,,2
77114,77236,163efb0c-c271-4282-a9d2-86cb54611c82,0aeb3a8a-15b8-43ef-b55e-bd97450ace45,180062547468241,WEB-1388012W,A7-3429633W,,1
77121,77243,2979335d-edd5-48a6-9fd5-569a50249419,3c61f123-0bc1-404e-b99e-9e5dfcc54eac,4231017779853500,WEB-1388012W,z1-4456287q,,9
77127,77249,d6609944-1a87-4c64-a53e-3cf435e7f405,3ea88c8d-a194-43b2-a746-4fa7cba8438d,4868394397042,WEB-1388012W,r3-6209763o,,10
77128,77250,b903f0d9-6afd-4fa1-b9c7-08f6d040fdf9,65a36ff9-b03c-4f61-8f8c-7b2b9941b585,2252443294199620,WEB-1388012W,T8-6501161g,,4
77134,77256,604ea705-d2ef-4f91-82e6-03671b0b7004,de2f8ee1-1b89-4878-84ff-61c8178101a8,6011720383207380,WEB-1388012W,E1-3843907p,,6
77135,77257,664eb679-8204-488f-af36-a7146c19bc91,7d633cf5-8e04-4916-add9-ee9c5b7572af,4581909235775200,WEB-1388012W,q5-7733782U,,4
77138,77260,b5cdba10-eb93-4c0e-a693-9becb30cf8b7,2370acee-9b01-45b6-8ee2-e6c09442fbcc,3508786300299090,WEB-1388012W,N3-8348572J,,4
77157,77279,1678f6a3-e204-472b-98de-9f0b4a0be59a,1c418bc3-0dc4-487a-b5dd-a2caf9595521,348558175366986,WEB-1388012W,O5-3394745G,,1
77160,77282,6a0a1ebc-0a55-46c8-8030-1e98085c096b,f6e07c88-4475-46ff-9e57-b27c0a0d009a,180076259426734,WEB-1388012W,E8-2553783J,,9
77166,77288,2c940017-3a01-4972-acb9-2266dc9a3dd8,1f1b805b-c2d4-4e18-a419-c5d23d7fb5ee,6565497866332020,WEB-1388012W,Q3-6546451b,,1
77192,77314,2b2fd67a-3a77-408c-9c3e-3aa792375116,12ead96b-839a-4d5c-b643-3dbb860314dc,567038804629,WEB-1388012W,h5-6434676T,,7
77194,77316,0ca993b4-c678-4a1b-a09e-731721f79316,e9adff06-cf7b-4205-b73d-15dcad5f647f,180050983008332,WEB-1388012W,a7-9602123U,,6
77200,77322,62d89166-63c2-4c2f-b963-6e8fc9a93dde,19631011-3247-45a1-a425-1bc05221de92,3591297201587240,WEB-1388012W,Q9-3392208c,,1
77206,77328,78bf4d99-1b59-4765-8364-f3e670fe9ef3,12b1087c-6e95-4733-a1f6-1630fe048baf,30265008896782,WEB-1388012W,O7-1778835P,,2
77232,77355,37443fcb-a6aa-428e-974e-944b3ae6f229,97146975-4fcb-4ce0-8300-8b14cf3f57c3,30371758114127,WEB-1388012W,S2-6691941s,,1
77238,77361,ef60cadd-42b1-46dd-a71e-e75d7c3a53e4,1c936526-f5f5-4e19-b413-137995f99f2c,4207857215230790,WEB-1388012W,W4-8185499V,,2
77260,77383,09ac157a-65df-478b-836f-41b67751dccf,3d5d96d4-ed02-406c-91c4-f25dcdcb4b5e,4859838184054830,WEB-1388012W,L1-1038482Z,,5
77261,77384,f4717af0-02ea-4807-822f-d917f4111eb8,183da9ab-0298-4125-8855-26637dda86ab,571969016435,WEB-1388012W,U9-9634338k,,13
77263,77386,4a83aeaa-ec1a-4905-94b6-6df02a62f72a,b15db4d8-e9a9-44fb-b95a-825977792cd7,4896372521459870000,WEB-1388012W,o0-4016167t,,4
77282,77405,e104279c-0a33-4fa8-80d6-c2f11d7b8f1e,f5503501-b7e2-4891-b5ba-bee73deae1a0,3561460359720770,WEB-1388012W,z4-931610C,,3
77283,77406,c0868e9d-5396-434e-8fe5-91be4ae2d51c,ca408fde-3882-4a1b-aada-118b5de707f6,213114026318727,WEB-1388012W,v4-3568868y,,8
77286,77409,d4d00daa-3ecb-4dc6-9c66-e50ffa41ecbc,c0a924ac-9ae0-402e-a262-903f2b4b440f,3511138824628500,WEB-1388012W,q0-8015463z,,4
77290,77413,d68a3960-a7c5-45f9-8e53-7679ec8d0a60,fe15cc78-a433-4bdc-9934-657cb8b24f9e,3573857268830770,WEB-1388012W,i4-1828290Z,,11
77294,77417,a72942e4-bdb3-445f-aeea-2b4550aaff33,15f54257-fbb2-4922-a7b2-49301f33cc9e,6595123261924080,WEB-1388012W,C1-9805705Z,,2
77297,77420,81ec0612-64ae-43b9-a036-53e1eb6d5f42,e30bea0f-42af-43fc-af90-2870b99c3ee4,5219794110460990,WEB-1388012W,i5-2803965t,,3
77307,77430,573aaa7d-2672-454a-a0ad-721637bd42f4,81b6f1b7-6a11-4795-b20a-c35c9339a91a,4098453634290110,WEB-1388012W,C7-8973626q,,4
77309,77432,491d96c5-73f0-41a3-832b-cc79e78a2247,1ec69bc3-81df-4534-909c-3bf21ffa28f3,4628054244621390000,WEB-1388012W,y9-9798544r,,3
77333,77456,e2d44bb6-1b45-405d-9ade-78da17e884f5,ceab3f37-6cf1-4e0f-8e1a-0d226f999b42,5499360985585430,WEB-1388012W,v2-903142f,,1
77338,77461,8b9f3402-3da0-4ff7-bde9-c0510688cf04,d6c26112-f360-446c-aff8-a515ea07e718,4611247365307,WEB-1388012W,g2-5199927Z,,7
77348,77471,bbb74c4c-f721-4993-bf9e-efd863720db3,121f9bbe-2c7a-4aa9-8244-e4010b7b67f1,4617179970527,WEB-1388012W,O3-6314460b,,3
77351,77474,3a36aa7e-40ee-4c6f-81ec-5415738fafaa,d684ced4-5638-4dda-8af1-8b4312b91395,4980439322875,WEB-1388012W,m8-1771706S,,8
77360,77483,33fd601a-c019-4ed1-8efc-c25209aa372d,004bff6b-feb3-4525-9a91-0e68cf7e3387,4944089209362050,WEB-1388012W,E2-8129959b,,1
77378,77501,e9e9e164-76c3-446a-83cc-238607df7fb8,e609c252-56f6-46c3-b059-72310d6c61b8,373028417685674,WEB-1388012W,v6-7335460G,,3
77381,77504,9f77e2b3-7461-4894-a7eb-11e1ec5909bd,2d36a1d5-76af-494e-af18-1a91c8a7c20d,4026600376154250000,WEB-1388012W,o6-0004156c,,1
77387,77510,cc11666c-14ad-46e5-bb6e-2af786f87fcf,a7be950a-0882-481e-9a5d-c066b7d87cd5,213156417770396,WEB-1388012W,m7-9328690j,,3
77392,77515,73dfb11e-961d-4af5-8147-b6a23f2020b7,491769fe-fd59-4958-9759-74e7644f314b,2221879848340350,WEB-1388012W,J3-4604260p,,2
77395,77518,4a421a62-d3e3-4015-b3f3-b79411018a50,57b1be75-d98c-474c-aba7-a78025f1dee5,502075758842,WEB-1388012W,v6-7335460G,,8
77398,77521,25e9be23-ba06-4291-b49d-639a7460a631,731e0f5a-9acc-4ec1-84ed-0eba492fbc01,342801382759692,WEB-1388012W,Z3-8053045R,,8
77422,77546,14273070-2eee-476e-b97e-689612689b2c,52a1ba3a-9434-4433-ad8e-a0f087df6cfe,370762266065678,WEB-1388012W,x1-6762195E,,4
77427,77551,237840a2-10e5-4296-bd6b-566b6e748c46,2942cfff-928e-4a55-b1a2-6b06b0422fa1,4031378868165660,WEB-1388012W,y5-8784025h,,6
77428,77552,21ea95a5-f4d3-4b96-80a4-91df1a255055,1a202edd-20aa-4787-b3b3-622fc01a9d08,4829108313593680000,WEB-1388012W,u6-5069167t,,3
77431,77555,9163c0c9-cfe8-41aa-a3b6-fa5c8e74bc65,b95231c3-6028-4328-b9f8-4b32552d60d2,30219886819382,WEB-1388012W,M4-1688574Q,,2
77432,77556,3a3f1430-c0c9-43bb-8773-82ce609509b8,d81c72dc-128a-44ae-9e62-c1f74c8e881c,180098402543389,WEB-1388012W,G1-646496C,,15
77437,77561,feff6c02-ac6e-401e-b29b-36cd7ed8962d,4aff6aff-ca36-4d55-acc1-a012c7d2631e,2245279225597060,WEB-1388012W,i0-7061105g,,2
77438,77562,64c77121-8a50-495c-8a11-17f33c34a240,4fe97172-3494-4869-9c09-afd2b2854c15,3567422213681580,WEB-1388012W,K6-5661200N,,3
77443,77567,656e56e8-260c-4fa7-b36e-11da0066ef6f,b6982c5d-ed57-495e-87b3-ddb915f43c7f,213186285233318,WEB-1388012W,B8-1981424C,,1
77447,77571,621bc81b-3cf1-4902-9bc6-0f159dd337f2,dbb66bed-2d42-46ec-98ac-5be32491c6b9,4910693962108,WEB-1388012W,B4-7154616x,,1
77451,77575,74d7c89d-4bde-4689-bcdc-af55991e10bd,8728ccdc-f50f-4c29-80b1-063b017f0eec,676248439504,WEB-1388012W,E3-3054058e,,4
77458,77582,190ccaf5-4546-4d0f-9435-708d014a449f,e2c5b5d5-d145-45c9-a2e5-4cf8b30a6fca,4747425506270310,WEB-1388012W,N2-9174372P,,3
77469,77593,bf9cad99-8fbb-4399-b8a9-13a7166744d6,944fac8d-e6fe-483f-b255-c4a080b19a3a,4138255676917760,WEB-1388012W,j1-7728014p,,3
77490,77614,fa9ac1e6-4c79-4699-99d2-81d25312bc32,3eea2678-959f-4eb3-a2a4-c8020f89249b,630467715771,WEB-1388012W,K8-1435261G,,3
77491,77615,7d9542a4-a41a-4468-a431-30efe3ed21a1,7db9a369-47f7-4122-88f9-981d232630f5,6011664904394550,WEB-1388012W,z0-9267572U,,1
77500,77624,1450eb01-fc99-4333-a2f1-4038a407fa58,1a26bfd0-8909-4f4d-81dc-4dcdb0696cd4,30038291252785,WEB-1388012W,C1-1825423e,,7
77501,77625,5b53f452-5dd9-4942-bb30-8351ad63e992,5aa6ab61-c4ab-4a48-a5f1-c2992568b09b,4437318005811200,WEB-1388012W,K6-1868686c,,14
77519,77643,e13a9584-04b4-400d-a734-6d03df64031a,860daad3-5d10-4bc2-a94e-165b98ee5dc6,378053117659311,WEB-1388012W,k5-1431429F,,2
77529,77653,b947345b-e373-4a00-88fb-1e5be604b88f,b1a5f407-6acf-4370-ab46-4e61bfa8754d,30069034985407,WEB-1388012W,e7-2939951Y,,7
77530,77654,88b033db-ea3c-4e74-aa8b-0ebc5ba6e1a5,de4fd10d-b75f-4345-a082-2af09419e929,5237029613920610,WEB-1388012W,O7-4698144b,,3
77537,77661,ea43fca0-084a-429b-81d4-51a45789823b,3a926e3f-6f95-4054-a705-c8fbfbee9804,30312703002173,WEB-1388012W,d2-3543652C,,1
77555,77679,329f4bd5-6e2a-4a53-ae32-386f04672ab7,2d15663f-2cc8-4062-9938-fe2d11bac6d1,180027747512494,WEB-1388012W,F1-6037791p,,8
77561,77685,ea6b8c2e-d295-4286-80d9-7b82eb771281,f011cc9d-f685-44e3-9267-7a32b60441b8,6570912409882790,WEB-1388012W,B6-4136559h,,6
77563,77687,806196f8-a47d-4251-8966-0938d412ccd4,27993649-7732-4161-a0b2-618bdff0e547,30227103616705,WEB-1388012W,P1-5362711n,,3
77572,77696,7b3cb17f-8130-44b6-89ad-9f5742fddda9,dd4fc85a-82e9-41bf-83fd-9f4f42532f97,4968839377745300,WEB-1388012W,v7-2622427T,,8
77575,77699,22b45f51-8c73-4808-a182-1c9cc57e43c1,70fa1cbe-20e8-408d-bac0-e7ecff8f6249,2276199516943440,WEB-1388012W,E8-639928r,,4
77580,77704,49436d1b-4705-4369-b209-a43af0ea36ea,b171608c-8671-4c48-bb86-ad68e0c4ac8b,30491613473029,WEB-1388012W,i8-125373y,,3
77606,77730,36308710-2c6c-4b56-aa22-aa6ff3070233,c532465e-bd0e-469b-9e34-4542f7934edd,6591228041523470,WEB-1388012W,Y6-2468175G,,2
77632,77756,b3211c84-0c45-41f8-9d1f-946bb735ba63,4a5c46e1-1558-439c-bed7-3e931d584cbc,4112072534997290000,WEB-1388012W,c6-2682851R,,3
77635,77759,2d6f3461-52ec-467a-8c58-1bdcd3ad67c8,7968287b-4dec-4ca3-9170-dae6ef477972,4498174831941070,WEB-1388012W,m8-5593108I,,1
77637,77761,27316bcf-26bc-4494-84dc-a19a70bdc1e8,93a4cf79-0756-44a3-9611-39f651c5dc48,3533153398490400,WEB-1388012W,j2-167630Y,,2
77674,77798,ae0b9036-4427-453e-a0c8-0cb625f2538a,0bbfa846-d2af-4310-b111-262d72bfa5c4,3555883286818870,WEB-1388012W,J6-9087953v,,4
77681,77805,99a1e692-7d6b-4bcd-b699-137960eb5893,18f7b9c1-dd16-486f-93b0-1eb36f6a44a8,3586784480206630,WEB-1388012W,F1-6037791p,,7
77687,77811,9896700b-9326-4a3d-bd53-f9ede212e57b,1181c808-b92a-4fd6-8e4b-0ec7010654da,4555927278045520,WEB-1388012W,b3-4401464j,,2
77690,77814,3a700c08-b1b2-4723-b4fa-d5b6f010c842,f5a77b44-4628-48fe-84e0-12e8f32bebba,3533288569248910,WEB-1388012W,Y1-0776845n,,7
77692,77816,14986da9-ea40-4490-b942-fe8f4f11ab5c,53ee90ec-fb78-42fa-a648-92c6e3500350,213144246706542,WEB-1388012W,I9-1586074E,,9
77693,77817,c863c388-bad7-4dea-a4d7-3c0f93c533d5,27a3e9c5-056e-4eb7-bc73-3a8614c22d38,3597591254903840,WEB-1388012W,R2-0063165b,,8
77705,77829,400d6806-3d6d-4ac6-ba54-caeacab6047a,b37b531f-fd67-4c5f-aeff-2b205e8d444c,3557736569004180,WEB-1388012W,o8-7643799G,,2
77713,77837,79ef65c6-6466-4b35-bf7f-6f8080160d50,44b704a2-0ca5-41aa-b03a-28e7a9c31083,3576771650176240,WEB-1388012W,w5-6777421C,,5
77723,77847,a45bd79c-1057-4ee0-a545-5344f147e49c,1e4cde09-37a1-4594-b318-06383d8af6a5,376366737077421,WEB-1388012W,R1-1754731g,,3
77734,77858,81c6d39f-f57e-4040-bacb-c39ce4b8f5b3,aad38794-4e64-49ad-943e-7281e58e42e7,4224188732297920,WEB-1388012W,i8-6928364B,,4
77739,77863,570c29ae-5cd7-46ae-91e7-68160a7a68c3,82e37306-01e3-45cf-a273-ee2fa80bf6ce,3505977187048630,WEB-1388012W,K7-6604137i,,2
77744,77868,bdc17ab0-2688-4b2d-846d-54b96c993752,3ed43569-6814-4901-a39f-723adfd78d36,4651330566284590,WEB-1388012W,P6-9744234D,,3
77749,77873,817cf3de-b82f-4ed1-850c-d3f425fa23dc,aa2e30e9-37a2-4293-8331-5642c58f9ff3,6552438170658700,WEB-1388012W,V7-4806411i,,2
77767,77891,273dc0bc-048e-4026-84ee-be374adddb60,d39a7705-2a3e-4b19-b014-bf310b5a2bc1,675975290189,WEB-1388012W,x6-5318136C,,8
77779,77903,49e95844-2add-4702-a4ae-f05be5ea4bdb,c55733b4-d84c-4d01-a318-da07cff13fc3,2700159787938750,WEB-1388012W,F8-5807429i,,4
77781,77905,415991c7-8299-4d10-b609-a70dd4e3b2bc,5be61b6c-5240-4a2c-9c94-87fa5328fd78,2405812359267140,WEB-1388012W,r5-2078732l,,1
77786,77910,550ca725-0039-4dfc-9f81-d8111997de01,db3a3e8d-1870-4726-8f23-eaefb0e3c300,676197624627,WEB-1388012W,t5-7763922W,,3
77795,77919,eca01791-2c84-4d19-bd90-219f3f5cca48,e6ee95f1-375b-45c0-be0e-86d0b351973f,2366900229126710,WEB-1388012W,f1-2655664A,,3
77798,77922,58950208-12ee-4370-b69e-8013a7c44066,c97c6dc6-3f77-4038-9e7f-d580680bfabd,589386409439,WEB-1388012W,N4-1114287K,,13
77804,77928,de13286a-572b-49c6-8623-23ee2cd173ad,eb6bc085-5897-4240-8454-1f015598d2b9,6589026693992490,WEB-1388012W,m0-9067815V,,9
77806,77930,1daccb65-cf02-419e-9f33-6e6b2eea8931,bd337bdd-0ec2-481d-bb7b-4b01d1a18363,3599957493841800,WEB-1388012W,l0-082120C,,2
77810,77934,fd1346ad-19a9-46d5-be23-1862f6887d2c,2781cd92-5f9c-4d1d-abf5-6e77eda4ee33,3566441500404630,WEB-1388012W,C8-6023618w,,2
77814,77938,87e7c14b-5f44-4c20-97d2-434051518b51,42409a19-e35c-4ae0-903c-64e697f63758,6011822261646540,WEB-1388012W,C8-4996347O,,10
77824,77948,2c420bb7-91d6-4808-987d-2563c5fe57b8,19029146-a502-47dc-aaea-9e6138ecb52c,2434990121840840,WEB-1388012W,F4-780143t,,6
77840,77964,2556f7f1-3bb3-4535-86bc-e241a9aa68fa,d9e5253d-8c0f-4511-845e-8a1aa17ca603,4376310851329300,WEB-1388012W,v1-36125U,,1
77842,77966,f7170ae2-1def-45ce-af69-9377ab586405,7f44cbaf-41b1-4a82-99ca-8f7263a510aa,2710028702165050,WEB-1388012W,g3-8968515C,,4
77849,77973,1d70d399-4e9d-4588-8013-aff37574b151,316b5628-2663-4f0a-81d6-49ee56c9ff7e,3576777595723510,WEB-1388012W,v0-0322422o,,4
77851,77975,38c02f54-6a34-40bf-91f4-0ee0017e6721,84d742ff-37db-4f84-8fb9-13a7094f09d8,4458494955913,WEB-1388012W,n3-4943958a,,3
77854,77978,87c41d60-c790-4f69-9c96-83ceabab2c8b,35d78700-cebe-4830-a97c-c419a41b03ba,349904951356925,WEB-1388012W,l4-7735847S,,3
77863,77987,9a25c4b3-8117-4b27-8b67-ca84c428e2c2,11203ab6-f015-4f7a-85b9-b357b23caaea,3583934209761090,WEB-1388012W,f2-2937979N,,1
77869,77993,5ced5a09-dbd5-4044-a5da-e0f5f3af5f61,15d6e78f-4741-4c82-86c0-d09bc3718bb5,36688592086961,WEB-1388012W,J9-1611190n,,3
77889,78013,99bd4a17-0f7d-4c2e-91ce-d6e42f92c5a4,8d05fde3-8183-4a31-8b5a-89056c16eda7,3574116389477980,WEB-1388012W,u6-0777152D,,4
77892,78016,11f6e309-0fe4-4705-b3c2-8b739be6d9d1,632c9998-2d53-4606-8d57-1d109e255adf,213104606240243,WEB-1388012W,T2-6034855K,,4
77904,78028,4d95c89e-8887-4315-b716-034437ecd6ad,ebd93f3a-cded-497c-99aa-95f1f7026dc5,676334704415,WEB-1388012W,q4-3392016N,,8
77914,78038,79758572-984f-4195-940f-5cb7850410e8,e3ac1acb-cce3-42c4-a63f-ed248dc34639,4714644970172,WEB-1388012W,I2-8497896t,,2
77916,78040,b7f02f2b-3046-4738-8a21-807b88dbfd5a,baaeab9a-caca-481a-8b04-36304331daea,3574699151887300,WEB-1388012W,g9-243795T,,1
77925,78049,0073e7b8-63ea-4c82-9c9d-1542ec1210cf,9af3a23e-9511-492d-bf22-a6fd5c84d4d4,3559136810774590,WEB-1388012W,c2-3163237i,,3
77938,78062,73ab6c59-a782-4ad0-af9c-78d281953c2d,2f9d7ae7-e249-435d-b1dc-1183bfb8c701,4539501552721730000,WEB-1388012W,K6-678521h,,2
77950,78074,16fd0910-42f6-4159-b799-b1e41b5a14bb,224eb1c2-07ff-49ce-acda-288f2d60b2a5,580640970258,WEB-1388012W,u3-7912652a,,1
77965,78089,3161b94e-e874-4856-9024-019998f0d9d9,8c2cc591-20fd-4a6d-9f2e-b8d0666eadec,4295876575474490,WEB-1388012W,D0-3518057L,,3
77967,78091,ac1558a9-95ed-464f-a269-57403ac60b3f,a982a08c-3277-4add-91d1-efa74e054fc1,6526241301336090,WEB-1388012W,z6-6632144O,,3
77975,78099,77b3e0a2-f110-479e-92f4-9056644fa8a8,3a4a6ac1-5cc2-4b92-9513-9459e184e008,6011318305738640,WEB-1388012W,E9-1776013S,,3
77991,78115,372d3454-ea8e-4b88-bf09-4a7b129cbd0c,3212e4e8-3fd5-412e-88ae-c09f884deb21,501890549881,WEB-1388012W,X3-7066117e,,4
77992,78116,2d86976d-d930-4602-b566-537013767bc7,241d28dd-b986-4774-b2ae-60e59416945c,3599725790580350,WEB-1388012W,Q7-2489167d,,10
77994,78119,4b072879-24d2-475b-a906-e17bd92a52fd,73526a03-1bfd-4dcc-8cde-87a5067e50b7,676173962538,WEB-1388012W,t0-9329490F,,3
77995,78120,299da824-4ccd-4073-8784-452befe2f519,d3ef33a0-b45c-4d72-ab46-de80bce2200d,4971553553466110000,WEB-1388012W,H3-2127985Z,,6
77998,78123,debc32f3-664e-4ce4-b709-7999d305f502,73b0a95c-a88c-4798-92ae-32e7aa3a903e,213142338918470,WEB-1388012W,Y6-2468175G,,4
78013,78138,3ce027ac-891b-4785-a806-946193618c0d,9a02186e-095a-4b2d-a867-1f24c8fe0d83,30103923292045,WEB-1388012W,l8-5672498Q,,3
78015,78140,98ec4dd3-5138-4c52-b81d-b8acbe937bd3,8bdbf71c-c017-4405-b01a-9a28151b4be7,4965881838775,WEB-1388012W,L4-0405084P,,13
78034,78159,4db61e32-336f-4273-8bae-9a3068b5f386,4d5f335c-7f33-41b9-83cc-e61bafdeb0ee,4948136563740190,WEB-1388012W,t1-9172271B,,10
78035,78160,28960f56-455e-4762-beb2-d46b1e4d9282,e1f32c08-f70d-4eda-a0af-b415d7eff672,3521995619021510,WEB-1388012W,A1-3819009E,,4
78054,78179,fdacb16e-0ae6-4e9d-8807-7f9cab22416f,86f7c4ad-5772-464f-934e-3678fa4c723f,373726039892780,WEB-1388012W,O9-3318518n,,1
78056,78181,756cbac5-793b-4ee5-bc2e-9ec7fd714e4a,bacc7a32-87b6-4465-b0b3-ab994f4c6a7f,4731506261844220000,WEB-1388012W,K6-678521h,,5
78060,78185,1dd28eb6-4213-4ba2-a7f9-822b8503c036,f5a303d1-9c09-4a5a-8fbc-64549adbf167,3500515506222250,WEB-1388012W,c2-5082898x,,15
78076,78201,db0a164b-6af5-4aaf-9934-77642e833cb0,873ac133-644f-4c13-b1d4-14b6f0bdbfb2,3596348467944690,WEB-1388012W,I8-9138588j,,1
78081,78206,7fe77678-7f83-43dc-9af7-67428d6f9096,e68fcd14-a7f4-4908-a2ec-54c8519c3cae,676147072844,WEB-1388012W,G6-0531014R,,2
78085,78210,2f69c0b2-6cad-4c5b-8d7d-581da96f16db,5b72c085-6d4f-4c1d-ae56-48496be3add9,345248077444288,WEB-1388012W,M6-2363183N,,8
78103,78228,b7e91233-8517-42cc-884c-a921bd91c2bf,7dfbdbf6-d442-4884-b6d1-278863ef1a05,4606810568458810,WEB-1388012W,x4-6162539J,,4
78109,78234,dfa43d40-2849-4885-8a53-43badc20719c,85cecebe-9b8d-42b1-9c81-b3cb22445520,6011513830256800,WEB-1388012W,v7-2622427T,,5
78112,78237,f81615e4-feb6-4b7d-88e0-381d4d05474f,cfca692a-5e29-4753-aabf-4a6d415c49b0,6011566511054140,WEB-1388012W,D7-5122554s,,13
78132,78257,e1739fcb-8287-417f-8542-ad9161b915a6,936a9fe5-97cf-4196-ba42-dd196dc58afb,3566182403319740,WEB-1388012W,S9-9045825h,,4
78152,78277,becc2ac3-dbb0-4e5a-8cc4-3c89f70d3794,ceab3f37-6cf1-4e0f-8e1a-0d226f999b42,374240114014822,WEB-1388012W,f5-4662947V,,2
78154,78279,55d84149-d0f1-4d97-aa72-34943417b1bd,7e578d69-da03-4ce2-aafd-001f2767cc51,4652456556958800000,WEB-1388012W,S9-3454769U,,11
78161,78286,66b73255-6e5a-4848-83d1-d00015c1d4db,f2c7f178-f272-481a-af9e-e9b63e789028,4852146460062220,WEB-1388012W,F1-9232043R,,4
78168,78293,abb4790e-5a8b-40ac-a2ef-bb71f216ddab,204cae4a-ef71-4304-817e-4e6fa9a003d6,3545846353859420,WEB-1388012W,O8-613962k,,4
78175,78300,6a1bae3a-0c48-415b-ae66-34eb97531486,38b50044-92a3-46fe-8ee7-bc1cd3b8a804,180085501025905,WEB-1388012W,m4-9874931E,,3
78184,78309,7c435311-4f89-4e7e-9a52-2389422604b3,4eda0374-42ba-465d-9f0a-7dcd8b1716b8,4277373303589110,WEB-1388012W,V0-9579045E,,2
78185,78310,87afe79f-0e9f-423b-9cdf-b58132e66faa,85c8a45a-8f62-4d22-b501-ad3deeb9bb6b,4099264109875140,WEB-1388012W,I5-042550J,,7
78190,78315,1323b790-fda3-4138-a8f7-ae158f48cbfd,9d547aca-4475-4116-8499-9910ad93fadd,3542757596214780,WEB-1388012W,V0-2443285e,,4
78191,78316,428a4c6a-118e-4bda-b37d-9bbee9c24b1b,b321c358-c5a7-41bf-ac6a-4dea5aff969c,503827541601,WEB-1388012W,a2-7176169U,,8
78192,78317,25e0ae2b-26af-4005-b40d-99c2ae2aa081,284030dd-6388-4e78-9fa7-7385c0b717fb,6534986229229560,WEB-1388012W,b0-7066821h,,4
78211,78336,ff1775e1-7fff-4de5-9e4f-58adea12598c,e17c6ef7-ad37-48f6-830f-4c3e9330ea01,4137416462530590,WEB-1388012W,d4-1053553e,,3
78220,78345,9de678fb-32b3-4743-9bd0-eb91e7626ad4,111bec29-3675-405c-bfa6-8dc6c6887efa,4853850735901,WEB-1388012W,J2-0217471U,,2
78223,78348,206bb4d8-7be7-4ee1-90f9-b8c37d1513ea,aa90df5f-99c6-40c9-a428-e606fd5a0565,3585873649919350,WEB-1388012W,k8-428297X,,2
78239,78364,12a40374-a850-47ee-8e84-c21d27432a22,4d7667b5-747c-49d9-9d6d-15bca8d1ca5b,6518063100143480,WEB-1388012W,G4-2863878y,,4
78240,78365,14617300-205c-462d-bf67-dfe307564257,7021f353-8c3c-43e1-a211-20fee34abd5b,4920649036487660,WEB-1388012W,z9-3797971B,,3
78256,78381,7f019e83-6718-4193-a378-53a53cc4c37f,522ed8b3-f480-47e7-8cc4-7a893bc9fa43,5355308317670350,WEB-1388012W,W5-0028619U,,3
78271,78396,f2c448a8-c801-4bb9-ad9b-2b794bf187c6,db20be27-9901-4214-9f6e-b101eab88d8b,372568601532118,WEB-1388012W,l9-1689831y,,4
78272,78397,70c89353-c4c0-4a22-a44b-71bcf5d06253,f2afd7fd-b8a7-47a6-bbc8-4bd81006f09b,4339342749668,WEB-1388012W,l0-6201329P,,1
78274,78399,0f5691aa-9551-4206-a52f-de9cfc3fcd42,96977fe7-dff4-4cb3-b05e-a279f7bcb6c6,4642091670283290000,WEB-1388012W,y1-9005061A,,2
78286,78411,856ae89d-7bad-4a0f-bc03-191180e55bfd,fbcf0c19-d21f-40ed-8024-d5b4f6054588,377979364781914,WEB-1388012W,x7-5152681z,,1
78290,78415,ec7224ad-e522-44c4-bda9-8fe289fa8150,d08ba189-03c7-4178-8e6c-2c94cab05357,6011431220075330,WEB-1388012W,I5-5959480c,,1
78297,78422,a7d065ce-6bbe-4ddb-bd70-29795e53f8b3,10d3e820-ea2c-4980-8b73-60b386ce94aa,4071834008952860000,WEB-1388012W,b9-1519143R,,8
78302,78427,627d3b70-064b-4c0f-928c-6ab22ab2d9fe,cb8b3cc2-4863-40e3-9704-10ea4330c4ce,4796096205733840,WEB-1388012W,n9-3534053i,,1
78307,78432,43645912-7a87-4420-9f8e-572d46f58253,70b681e8-714b-4f99-8ce5-82ce60c3f5ba,4648938047752,WEB-1388012W,Y7-5722379t,,6
78313,78438,c835c3a4-f58b-4dbb-be1e-77a010e1b54b,1b159ebd-b9f2-46ae-adf1-d4976f788723,2269267248393850,WEB-1388012W,k8-3452074H,,2
